id,name,city_name,address,city_id,slug,latitude,longitude,is_open,usd,cash_in,is_nfc,is_digital,payment_terminal,working_weekends,working_hours,notes
403,Qax filialı,Qax,"Qax şəhəri, Ü. Hacıbəyov küçəsi 10",33,qax-rayon-filiali,41.422146594221026,46.91397377625641,1,0,0,0,0,0,0,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: qeyri-iş günü; Sun: qeyri-iş günü,
374,Qazax filialı,Qazax,"Qazax şəhəri, Heydər Əliyev pr. 65 A",34,qazax-rayon-filiali-629,41.08875063962994,45.356830657276625,1,0,0,0,0,0,0,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: qeyri-iş günü; Sun: qeyri-iş günü,
1365,Qazax şöbəsi,Qazax,"Qazax rayonu, Qırmızı Körpü Gömrük Nəzarət buraxılış məntəqəsi",34,qazax-shobesi-297,41.3269081,45.0783005,1,0,0,0,0,0,0,Mon-Fri: 7 gün / 24 saat; Sat: 7 gün / 24 saat; Sun: 7 gün / 24 saat,
385,Qəbələ filialı,Qəbələ,"Qəbələ ray, İ. Qutqaşınlı küçəsi 50",35,qebele-rayon-filiali-644,40.97644197710667,47.844286727427644,1,0,0,0,0,0,0,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: qeyri-iş günü; Sun: qeyri-iş günü,
1372,Qəbələ şöbəsi,Qəbələ,"Qəbələ rayonu, Elçin Kərimov küçəsi 71 (""ASAN xidmət"" Mərkəzi"")",35,qebele-sobesi,40.979726514644724,47.829412605615175,1,0,0,0,0,0,0,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: 09:00-16:30 (Müştərilərə xidmət vaxtı 09:00-16:00); Sun: 09:00-16:30 (Müştərilərə xidmət vaxtı 09:00-16:00),
867,Qobustan filialı,Qobustan,"Qobustan şəhəri, Yeni massiv 1, ev11",36,qobustan-rayon-filiali-665,40.52867227110556,48.93762597337871,1,0,0,0,0,0,0,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: qeyri-iş günü; Sun: qeyri-iş günü,
397,Quba  filialı,Quba,"Quba şəhəri, H. Əliyev prospekti 23",37,quba-rayon-filiali-658,41.35886907199199,48.50358601896769,1,0,0,0,0,0,0,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: qeyri-iş günü; Sun: qeyri-iş günü,
886,Şimal filialı,Quba,"Quba şəh., Heydər Əliyev pr. (Quba regional “ASAN xidmət mərkəzinin Quba ASAN Həyat kompleksində)",37,shimal-filiali-824,41.36449176852465,48.55519641580866,1,0,0,0,0,0,0,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: 09:00-16:30 (Müştərilərə xidmət vaxtı 09:00-16:00); Sun: 09:00-16:30 (Müştərilərə xidmət vaxtı 09:00-16:00),
384,Qusar filialı,Qusar,"Qusar şəhəri, H.Əliyev prospekti 127",38,qusar-rayon-filiali-643,41.41867218544334,48.41677651884182,1,0,0,0,0,0,0,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: qeyri-iş günü; Sun: qeyri-iş günü,
1424,Laçın filialı,Laçın,"Laçın şəhəri, Heydər Əliyev küçəsi 87",39,lachin-filiali,40.10224647658172,47.51856932442378,1,1,0,0,0,0,0,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: qeyri-iş günü; Sun: qeyri-iş günü,
869,Lerik filialı,Lerik,"Lerik şəhəri, C. Şahıyev küçəsi 3A",40,lerik-filiali-667,38.77001002608787,48.42031642617513,1,0,0,0,0,0,0,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: qeyri-iş günü; Sun: qeyri-iş günü,
376,Lənkəran şəhər filialı,Lənkəran,"Lənkəran şəhəri, M. Nəsirli küçəsi 3",41,lenkeran-sheher-filiali-632,38.75330232223717,48.85279121413192,1,0,0,0,0,0,0,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: qeyri-iş günü; Sun: qeyri-iş günü,
1416,Lənkəran şöbəsi,Lənkəran,"Lənkəran rayonu, Qurumba kəndinə bitişik ərazi, Ələt-Astara yeni avtomobil yolunun 172-ci kilometirliyi (Lənkəran regional ASAN xidmət mərkəzində)",41,branch,38.73027405145033,48.77626394237507,1,0,0,0,0,0,1,Mon-Fri: 09:00-18:00; Sat: 09:00-17:00; Sun: ,
393,Birbank - Masallı  filialı,Masallı,"Masallı şəhəri, H.Əliyev prospekti 91",42,masalli-rayon-filiali-655,39.02891892708028,48.66418751613544,1,0,0,0,0,0,1,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: qeyri-iş günü; Sun: qeyri-iş günü,
884,Cənub filialı,Masallı,"Masallı şəhəri, M.Talışxanov prospekti, ASAN xidmət",42,cenub-filiali-795,39.02003025914203,48.69205344748384,1,0,0,0,0,0,0,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: 09:00-16:30 (Müştərilərə xidmət vaxtı 09:00-16:00); Sun: 09:00-16:30 (Müştərilərə xidmət vaxtı 09:00-16:00),
368,Mingəçevir şəhər filialı,Mingəçevir,"Mingəçevir şəhəri, M.Ə.Rəsulzadə küçəsi 1A",43,mingecevir-sheher-filiali-624,40.770950,47.042714,1,0,0,0,0,0,0,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: qeyri-iş günü; Sun: qeyri-iş günü,
887,Mingəçevir şöbəsi,Mingəçevir,"Mingəçevir şəhəri, Heydər Əliyev prospekti 380 (ASAN xidmət mərkəzində)",43,mingecevir-shobesi-903,40.77114592869218,47.03533168048879,1,0,0,0,0,0,0,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: 09:00-16:30 (Müştərilərə xidmət vaxtı 09:00-16:00); Sun: 09:00-16:30 (Müştərilərə xidmət vaxtı 09:00-16:00),
389,Naftalan şəhər filialı,Naftalan,"Naftalan şəhəri, S.Qurbanov küçəsi 11",44,naftalan-sheher-filiali-651,40.50580209866929,46.81394379963507,1,0,0,0,0,0,0,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: qeyri-iş günü; Sun: qeyri-iş günü,
370,Culfa filialı,Naxçıvan,"Naxçıvan MR, Culfa şəhəri, H. Əliyev prospekti 43",45,culfa-filiali-625,38.95621689297143,45.633928710620104,1,0,0,0,0,0,0,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: qeyri-iş günü; Sun: qeyri-iş günü,
919,Naxçıvan filialı,Naxçıvan,"Naxçıvan şəhəri, İstiqlal küç. 85",45,naxcivan-filiali,39.21275539195221,45.410540535260346,1,0,0,0,0,0,0,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: qeyri-iş günü; Sun: qeyri-iş günü,
1400,Naxçıvan Gömrük şöbəsi,Naxçıvan,Naxçıvan-Sədərək yolu 7-ci km Naxçıvan şəhər Gömrük İdarəsinin daxilində,45,naxcivan-gomruk-shobesi,39.2490196,45.3372841,1,0,0,0,0,0,0,Mon-Fri: 09:00-19:00 (Müştərilərə xidmət vaxtı 09:00-18:00); Sat: 09:00-19:00 (Müştərilərə xidmət vaxtı 09:00-18:00); Sun: qeyri-iş günü,
1402,Naxçıvan şöbəsi,Naxçıvan,"Naxçıvan şəhəri, Naxçıvan ASAN xidmət mərkəzində",45,naxcivan-shobesi,39.2210045,45.4047089,1,0,0,0,0,0,0,Mon-Fri: 09:00-18:30 (Müştərilərə xidmət vaxtı 09:00-18:00); Sat: 09:00-16:30 (Müştərilərə xidmət vaxtı 09:00-16:00); Sun: 09:00-16:30 (Müştərilərə xidmət vaxtı 09:00-16:00),
396,Neftçala filialı,Neftçala,"Neftçala şəhəri, H.Əliyev prospekti 33A",46,neftcala-rayon-filiali,39.389006958508325,49.24675054072597,1,0,0,0,0,0,0,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: qeyri-iş günü; Sun: qeyri-iş günü,
400,Oğuz filialı,Oğuz,"Oğuz şəhəri, H. Aslanov küçəsi 10",47,oguz-rayon-filiali-661,41.071784140564404,47.46331213415401,1,0,0,0,0,0,0,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: qeyri-iş günü; Sun: qeyri-iş günü,
369,Ordubad filialı,Ordubad,"Ordubad rayonu, Mənsur Ağa küç. 6",48,ordubad-filiali-687,38.904046128856244,46.02027034872708,1,0,0,0,0,0,0,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: qeyri-iş günü; Sun: qeyri-iş günü,
392,Saatlı filialı,Saatlı,"Saatlı şəhəri, H. Əliyev prospekti 131",49,saatli-rayon-filiali-637,39.93903997841445,48.37259646626233,1,0,0,0,0,0,0,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: qeyri-iş günü; Sun: qeyri-iş günü,
380,Sabirabad filialı,Sabirabad,"Sabirabad şəhəri, H. Əliyev prospekti 33",50,sabirabad-rayon-filiali-636,39.95325897188949,48.93574599714999,1,0,0,0,0,0,1,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: qeyri-iş günü; Sun: qeyri-iş günü,
379,Salyan filialı,Salyan,"Salyan şəhəri, H.Əliyev küçəsi 90",51,salyan-rayon-filiali-639,39.59734201756883,48.98481686076884,1,0,0,0,0,0,1,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: qeyri-iş günü; Sun: qeyri-iş günü,
1396,Salyan şöbəsi,Salyan,Salyan regional ASAN xidmət mərkəzi,51,salyan-shobesi-250,39.61470622296784,48.97354019887634,1,0,0,0,0,0,0,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: 09:00-16:30 (Müştərilərə xidmət vaxtı 09:00-16:00); Sun: 09:00-16:30 (Müştərilərə xidmət vaxtı 09:00-16:00),
879,Samux filialı,Samux,"Samux rayonu, Nəbiağalı qəsəbəsi, Nəriman Nərimanov küçəsi, 9",52,samux-rayon-filiali-678,40.76560935188677,46.40473204927059,1,0,0,0,0,0,0,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: qeyri-iş günü; Sun: qeyri-iş günü,
373,Sədərək filialı,Sədərək,"Naxçıvan MR, Sədərək rayonu, Heydərəbad qəsəbəsi",53,sederek-filiali-628,39.723693161759364,44.84971896116675,1,0,0,0,0,0,0,Mon-Fri: 09:00-18:00 (Müştərilərə xidmət vaxtı 09:00-17:00); Sat: qeyri-iş günü; Sun: qeyri-iş günü,
1399,Sədərək şöbəsi,Sədərək,Sədərək Gömrük keçid Məntəqəsi,53,sederek-filiali,39.66237925904549,44.81220123630025,1,0,0,0,0,0,0,Mon-Fri: 7 gün / 24 saat; Sat: 7 gün / 24 saat; Sun: 7 gün / 24 saat,
